region_code,region_name,latitude,longitude,dataset_id,variable_name,signal_name,signal_value,unit,acquisition_timestamp,source_name,source_url,spatial_resolution,temporal_resolution,quality_flag,provenance_type
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.26,C,2022-12-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,23.63,mm/day,2022-12-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.5,C,2022-12-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,5.64,mm/day,2022-12-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.36,C,2022-12-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.8,mm/day,2022-12-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.34,C,2022-12-15T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.01,mm/day,2022-12-15T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.39,C,2022-12-16T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.03,mm/day,2022-12-16T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.2,C,2022-12-17T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.03,mm/day,2022-12-17T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.86,C,2022-12-18T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.03,mm/day,2022-12-18T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,23.97,C,2022-12-19T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.04,mm/day,2022-12-19T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.21,C,2022-12-20T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.04,mm/day,2022-12-20T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.31,C,2022-12-21T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.07,mm/day,2022-12-21T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.32,C,2022-12-22T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.52,mm/day,2022-12-22T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.63,C,2022-12-23T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.22,mm/day,2022-12-23T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.34,C,2022-12-24T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,6.68,mm/day,2022-12-24T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.88,C,2022-12-25T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,13.2,mm/day,2022-12-25T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.58,C,2022-12-26T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,3.62,mm/day,2022-12-26T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.1,C,2022-12-27T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.41,mm/day,2022-12-27T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.59,C,2022-12-28T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.02,mm/day,2022-12-28T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.27,C,2022-12-29T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2022-12-29T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,25.01,C,2022-12-30T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2022-12-30T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.7,C,2022-12-31T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2022-12-31T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.36,C,2023-01-01T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-01T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.74,C,2023-01-02T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-02T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.67,C,2023-01-03T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.01,mm/day,2023-01-03T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.68,C,2023-01-04T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-04T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.6,C,2023-01-05T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.01,mm/day,2023-01-05T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.69,C,2023-01-06T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.01,mm/day,2023-01-06T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,24.44,C,2023-01-07T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.21,mm/day,2023-01-07T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,23.99,C,2023-01-08T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.21,mm/day,2023-01-08T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,22.92,C,2023-01-09T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-09T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,23.08,C,2023-01-10T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.07,mm/day,2023-01-10T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,23.16,C,2023-01-11T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-11T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,23.24,C,2023-01-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-12T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,23.15,C,2023-01-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-13T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,22.67,C,2023-01-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_prectotcorr_daily,PRECTOTCORR,precipitation,0.0,mm/day,2023-01-14T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
IN-TN-CHE,Chennai,13.0827,80.2707,nasa_power_t2m_daily,T2M,temperature_2m,22.54,C,2023-01-15T00:00:00Z,NASA POWER (MERRA-2),"https://power.larc.nasa.gov/api/temporal/daily/point?parameters=T2M,PRECTOTCORR&community=RE&longitude=80.2707&latitude=13.0827&start=20210101&end=20241231&format=JSON",0.5x0.625 deg,daily,VALID,OBSERVED
